,idproc,descproc,percentile,nbproc,perf
0,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,100th,16,293447728 +/- 4619696
1,/s/2+x+AMD+EPYC+7713+64-Core,2 x AMD EPYC 7713 64-Core,100th,11,245850728 +/- 2044495
2,/s/2+x+AMD+EPYC+75F3+32-Core,2 x AMD EPYC 75F3 32-Core,99th,7,188794995 +/- 8414157
3,/s/2+x+AMD+EPYC+7642+48-Core,2 x AMD EPYC 7642 48-Core,99th,7,187410290 +/- 843447
4,/s/2+x+AMD+EPYC+7702+64-Core,2 x AMD EPYC 7702 64-Core,99th,6,185000277 +/- 25164443
5,/s/2+x+Intel+Xeon+Platinum+8380,2 x Intel Xeon Platinum 8380,99th,17,172102607 +/- 3176722
6,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,98th,9,158041845 +/- 1114014
7,/s/AMD+EPYC+7713+64-Core,AMD EPYC 7713 64-Core,97th,10,137424408 +/- 6360743
8,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,96th,44,135206260 +/- 2265571
9,/s/2+x+AMD+EPYC+7532+32-Core,2 x AMD EPYC 7532 32-Core,95th,3,132700567 +/- 2814054
10,/s/2+x+AMD+EPYC+7502+32-Core,2 x AMD EPYC 7502 32-Core,95th,9,132375927 +/- 12861966
11,/s/2+x+AMD+EPYC+7443+24-Core,2 x AMD EPYC 7443 24-Core,95th,4,130906814 +/- 699448
12,/s/2+x+AMD+EPYC+7452+32-Core,2 x AMD EPYC 7452 32-Core,94th,3,128653848 +/- 1066766
13,/s/AMD+EPYC+7662+64-Core,AMD EPYC 7662 64-Core,94th,6,126552119 +/- 615677
14,/s/AMD+EPYC+7702+64-Core,AMD EPYC 7702 64-Core,94th,18,123327362 +/- 736099
15,/s/2+x+AMD+EPYC+7F72+24-Core,2 x AMD EPYC 7F72 24-Core,93rd,15,117156450 +/- 1716474
16,/s/Ampere+Altra+ARMv8+Neoverse-N1+160-Core,Ampere Altra ARMv8 Neoverse-N1 160-Core,93rd,5,116334858 +/- 3116163
17,/s/2+x+Intel+Xeon+Platinum+8272CL,2 x Intel Xeon Platinum 8272CL,93rd,4,114610145 +/- 8322259
18,/s/2+x+AMD+EPYC+7601+32-Core,2 x AMD EPYC 7601 32-Core,92nd,28,113511620 +/- 1351571
19,/s/2+x+AMD+EPYC+7402+24-Core,2 x AMD EPYC 7402 24-Core,92nd,6,112884418 +/- 334874
20,/s/2+x+Intel+Xeon+Platinum+8259L,2 x Intel Xeon Platinum 8259L,92nd,5,106822663 +/- 8552055
21,/s/AMD+EPYC+7552+48-Core,AMD EPYC 7552 48-Core,92nd,5,105664088 +/- 803888
22,/s/ARMv8+Neoverse-N1+64-Core,ARMv8 Neoverse-N1 64-Core,92nd,3,105580237 +/- 616398
23,/s/AMD+EPYC+7642+48-Core,AMD EPYC 7642 48-Core,91st,13,103816266 +/- 574267
24,/s/AMD+EPYC+75F3+32-Core,AMD EPYC 75F3 32-Core,90th,4,99525620 +/- 1563794
25,/s/2+x+AMD+EPYC+7352+24-Core,2 x AMD EPYC 7352 24-Core,90th,4,99421546 +/- 1995372
26,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,90th,62,97865867 +/- 4422991
