,idproc,descproc,percentile,nbproc,perf
0,/s/AMD+Radeon+RX+6800+XT,AMD Radeon RX 6800 XT,100th,3,1006 +/- 89
1,/s/NVIDIA+GeForce+RTX+2080+Ti,NVIDIA GeForce RTX 2080 Ti,100th,85,680
2,/s/AMD+Vega+20,AMD Vega 20,96th,4,644 +/- 2
3,/s/NVIDIA+GeForce+GTX+1080+Ti,NVIDIA GeForce GTX 1080 Ti,85th,348,580 +/- 18
5,/s/AMD+Radeon+RX+64,AMD Radeon RX 64,54th,24,465 +/- 32
6,/s/AMD+Radeon+RX+56,AMD Radeon RX 56,54th,3,455 +/- 37
7,/s/NVIDIA+GeForce+GTX+1080,NVIDIA GeForce GTX 1080,53rd,10,423 +/- 59
9,/s/AMD+Radeon+R9+Fury,AMD Radeon R9 Fury,47th,168,408 +/- 1
10,/s/Zotac+NVIDIA+GeForce+GTX+1070+Ti,Zotac NVIDIA GeForce GTX 1070 Ti,42nd,3,393 +/- 6
11,/s/NVIDIA+GeForce+GTX+1070,NVIDIA GeForce GTX 1070,41st,11,346 +/- 2
12,/s/AMD+Radeon+RX+580,AMD Radeon RX 580,31st,252,338 +/- 9
13,/s/NVIDIA+GeForce+GTX+980+Ti,NVIDIA GeForce GTX 980 Ti,30th,5,328 +/- 6
14,/s/Sapphire+AMD+Radeon+R9+FURY,Sapphire AMD Radeon R9 FURY,29th,21,325 +/- 13
16,/s/MSI+AMD+Radeon+RX+580,MSI AMD Radeon RX 580,18th,10,286 +/- 26
17,/s/MSI+AMD+Radeon+RX+470,MSI AMD Radeon RX 470,14th,4,279 +/- 19
18,/s/NVIDIA+GeForce+GTX+1060+6GB,NVIDIA GeForce GTX 1060 6GB,14th,266,278 +/- 11
19,/s/NVIDIA+GeForce+GTX+980,NVIDIA GeForce GTX 980,8th,5,264 +/- 4
20,/s/MSI+AMD+POLARIS10,MSI AMD POLARIS10,8th,4,262 +/- 18
21,/s/NVIDIA+GeForce+GTX+780+Ti,NVIDIA GeForce GTX 780 Ti,8th,4,259 +/- 3
22,/s/eVGA+NVIDIA+GeForce+GTX+970,eVGA NVIDIA GeForce GTX 970,7th,4,234 +/- 4
23,/s/AMD+Radeon+RX+470,AMD Radeon RX 470,6th,5,230 +/- 6
24,/s/AMD+Radeon+RX+480,AMD Radeon RX 480,6th,3,204 +/- 23
25,/s/NVIDIA+GeForce+GTX+680,NVIDIA GeForce GTX 680,5th,4,166 +/- 3
26,/s/Sapphire+AMD+Radeon+HD+7950,Sapphire AMD Radeon HD 7950,5th,3,153
27,/s/eVGA+NVIDIA+GeForce+GTX+960,eVGA NVIDIA GeForce GTX 960,4th,3,145 +/- 12
28,/s/NVIDIA+GeForce+GTX+760,NVIDIA GeForce GTX 760,4th,5,139 +/- 8
29,/s/AMD+Radeon+RX+460,AMD Radeon RX 460,3rd,6,98 +/- 8
