,idproc,descproc,percentile,nbproc,perf
0,/s/AMD+Radeon+RX+6800+XT,AMD Radeon RX 6800 XT,99th,5,22.95 +/- 0.45
1,/s/AMD+Radeon+RX+6800,AMD Radeon RX 6800,99th,7,20.72 +/- 2.30
2,/s/NVIDIA+GeForce+RTX+3090,NVIDIA GeForce RTX 3090,82nd,97,20.07 +/- 0.12
4,/s/NVIDIA+GeForce+RTX+2080+Ti,NVIDIA GeForce RTX 2080 Ti,59th,19,17.33 +/- 0.04
5,/s/NVIDIA+GeForce+RTX+3080,NVIDIA GeForce RTX 3080,51st,24,17.03 +/- 0.12
7,/s/AMD+Radeon+RX+6700,AMD Radeon RX 6700,46th,6,13.67 +/- 0.03
8,/s/NVIDIA+GeForce+RTX+2080+SUPER,NVIDIA GeForce RTX 2080 SUPER,41st,19,12.88 +/- 0.05
9,/s/Zotac+NVIDIA+GeForce+RTX+2080,Zotac NVIDIA GeForce RTX 2080,37th,14,11.79 +/- 0.03
10,/s/NVIDIA+GeForce+RTX+3070,NVIDIA GeForce RTX 3070,32nd,7,11.60 +/- 0.02
11,/s/NVIDIA+GeForce+RTX+2070+SUPER,NVIDIA GeForce RTX 2070 SUPER,29th,16,10.64 +/- 0.04
13,/s/NVIDIA+GeForce+RTX+3060+Ti,NVIDIA GeForce RTX 3060 Ti,22nd,20,9.76 +/- 0.04
14,/s/ASUS+NVIDIA+GeForce+RTX+2070,ASUS NVIDIA GeForce RTX 2070,18th,13,9.18 +/- 0.02
15,/s/NVIDIA+GeForce+RTX+2060+SUPER,NVIDIA GeForce RTX 2060 SUPER,14th,15,9.00 +/- 0.02
16,/s/NVIDIA+GeForce+RTX+2060,NVIDIA GeForce RTX 2060,8th,13,7.96 +/- 0.03
17,/s/eVGA+NVIDIA+GeForce+RTX+3060,eVGA NVIDIA GeForce RTX 3060,4th,7,6.92 +/- 0.01
18,/s/NVIDIA+GeForce+GTX+1080,NVIDIA GeForce GTX 1080,2nd,6,1.42
