,idproc,descproc,percentile,nbproc,perf
0,/s/NVIDIA+GeForce+RTX+3080+Ti,NVIDIA GeForce RTX 3080 Ti,75th,79,14
1,/s/NVIDIA+GeForce+RTX+3080,NVIDIA GeForce RTX 3080,71st,229,14 +/- 1
2,/s/NVIDIA+GeForce+RTX+3070+Ti,NVIDIA GeForce RTX 3070 Ti,64th,3,16 +/- 1
3,/s/NVIDIA+GeForce+RTX+3060+Ti,NVIDIA GeForce RTX 3060 Ti,63rd,12,18
4,/s/NVIDIA+GeForce+RTX+3070,NVIDIA GeForce RTX 3070,63rd,41,19 +/- 1
5,/s/NVIDIA+GeForce+RTX+2080+Ti,NVIDIA GeForce RTX 2080 Ti,56th,9,19
6,/s/eVGA+NVIDIA+GeForce+RTX+3060,eVGA NVIDIA GeForce RTX 3060,51st,6,24 +/- 1
7,/s/NVIDIA+GeForce+RTX+2080+SUPER,NVIDIA GeForce RTX 2080 SUPER,51st,8,26
9,/s/Zotac+NVIDIA+GeForce+RTX+2080,Zotac NVIDIA GeForce RTX 2080,50th,12,27 +/- 1
10,/s/NVIDIA+GeForce+RTX+2070+SUPER,NVIDIA GeForce RTX 2070 SUPER,50th,5,27 +/- 1
11,/s/NVIDIA+GeForce+RTX+3060,NVIDIA GeForce RTX 3060,50th,84,30
12,/s/NVIDIA+Quadro+RTX+4000,NVIDIA Quadro RTX 4000,45th,4,30 +/- 2
13,/s/NVIDIA+GeForce+RTX+2060+SUPER,NVIDIA GeForce RTX 2060 SUPER,45th,8,31
14,/s/ASUS+NVIDIA+GeForce+RTX+2070,ASUS NVIDIA GeForce RTX 2070,45th,8,31
15,/s/NVIDIA+Quadro+RTX+5000+with+Max-Q+Design,NVIDIA Quadro RTX 5000 with Max-Q Design,44th,4,41 +/- 2
16,/s/NVIDIA+Tesla+T4,NVIDIA Tesla T4,27th,504,45 +/- 3
18,/s/NVIDIA+GeForce+GTX+1080,NVIDIA GeForce GTX 1080,18th,3,89
19,/s/NVIDIA+GeForce+GTX+1060,NVIDIA GeForce GTX 1060,18th,3,169
20,/s/NVIDIA+Quadro+P2200,NVIDIA Quadro P2200,18th,85,181
21,/s/NVIDIA+GeForce+RTX+2060,NVIDIA GeForce RTX 2060,9th,175,471 +/- 3
22,/s/NVIDIA+GeForce+RTX+3070+Laptop+GPU,NVIDIA GeForce RTX 3070 Laptop GPU,1st,78,491
