,idproc,descproc,percentile,nbproc,perf
0,/s/AMD+Radeon+RX+6800+XT,AMD Radeon RX 6800 XT,98th,6,58.3 +/- 0.7
1,/s/NVIDIA+GeForce+RTX+3090,NVIDIA GeForce RTX 3090,93rd,6,56.3 +/- 3.0
2,/s/AMD+Radeon+RX+6800,AMD Radeon RX 6800,88th,5,50.6 +/- 4.6
3,/s/NVIDIA+GeForce+RTX+3080,NVIDIA GeForce RTX 3080,84th,11,47.5 +/- 1.7
5,/s/NVIDIA+GeForce+RTX+2080+Ti,NVIDIA GeForce RTX 2080 Ti,65th,10,39.2 +/- 0.3
6,/s/NVIDIA+GeForce+RTX+3070,NVIDIA GeForce RTX 3070,60th,6,33.3 +/- 1.5
8,/s/NVIDIA+GeForce+RTX+2080+SUPER,NVIDIA GeForce RTX 2080 SUPER,48th,8,29.8 +/- 0.5
9,/s/NVIDIA+GeForce+RTX+3060+Ti,NVIDIA GeForce RTX 3060 Ti,46th,11,27.6 +/- 1.0
10,/s/Zotac+NVIDIA+GeForce+RTX+2080,Zotac NVIDIA GeForce RTX 2080,34th,7,26.7 +/- 0.4
11,/s/NVIDIA+GeForce+RTX+2070+SUPER,NVIDIA GeForce RTX 2070 SUPER,30th,8,24.6 +/- 0.4
13,/s/ASUS+NVIDIA+GeForce+RTX+2070,ASUS NVIDIA GeForce RTX 2070,24th,8,21.1 +/- 0.1
14,/s/NVIDIA+GeForce+RTX+2060+SUPER,NVIDIA GeForce RTX 2060 SUPER,15th,8,20.6 +/- 0.3
15,/s/eVGA+NVIDIA+GeForce+RTX+3060,eVGA NVIDIA GeForce RTX 3060,12th,6,20.1 +/- 0.8
16,/s/NVIDIA+GeForce+RTX+2060,NVIDIA GeForce RTX 2060,5th,7,17.8 +/- 0.1
