,idproc,descproc,percentile,nbproc,perf
0,/s/NVIDIA+GeForce+RTX+3090,NVIDIA GeForce RTX 3090,90th,357,1755 +/- 153
1,/s/NVIDIA+GeForce+RTX+3080,NVIDIA GeForce RTX 3080,83rd,16,1691 +/- 55
3,/s/NVIDIA+GeForce+RTX+3070,NVIDIA GeForce RTX 3070,38th,8,1367 +/- 37
4,/s/NVIDIA+GeForce+RTX+3060+Ti,NVIDIA GeForce RTX 3060 Ti,37th,14,1198 +/- 30
5,/s/NVIDIA+GeForce+RTX+2080+Ti,NVIDIA GeForce RTX 2080 Ti,34th,13,937 +/- 24
6,/s/eVGA+NVIDIA+GeForce+RTX+3060,eVGA NVIDIA GeForce RTX 3060,31st,6,816 +/- 36
7,/s/NVIDIA+GeForce+RTX+2070+SUPER,NVIDIA GeForce RTX 2070 SUPER,28th,9,779 +/- 14
8,/s/NVIDIA+GeForce+RTX+2080+SUPER,NVIDIA GeForce RTX 2080 SUPER,28th,12,759 +/- 20
9,/s/Zotac+NVIDIA+GeForce+RTX+2080,Zotac NVIDIA GeForce RTX 2080,27th,11,747 +/- 18
11,/s/NVIDIA+Quadro+RTX+4000,NVIDIA Quadro RTX 4000,24th,6,693 +/- 6
12,/s/NVIDIA+Quadro+RTX+5000+with+Max-Q+Design,NVIDIA Quadro RTX 5000 with Max-Q Design,23rd,6,529 +/- 7
13,/s/NVIDIA+GeForce+RTX+2060+SUPER,NVIDIA GeForce RTX 2060 SUPER,22nd,12,497 +/- 15
14,/s/ASUS+NVIDIA+GeForce+RTX+2070,ASUS NVIDIA GeForce RTX 2070,20th,11,486 +/- 16
15,/s/NVIDIA+GeForce+RTX+2060,NVIDIA GeForce RTX 2060,3rd,14,461 +/- 17
16,/s/NVIDIA+GeForce+GTX+1080,NVIDIA GeForce GTX 1080,3rd,3,389
17,/s/ASUS+NVIDIA+GeForce+GTX+1650+SUPER,ASUS NVIDIA GeForce GTX 1650 SUPER,2nd,3,264
