,idproc,descproc,percentile,nbproc,perf
0,/s/NVIDIA+GeForce+GTX+1070,NVIDIA GeForce GTX 1070,95th,5,79917168 +/- 2469975
1,/s/NVIDIA+GeForce+GTX+1070+with+Max-Q+Design,NVIDIA GeForce GTX 1070 with Max-Q Design,93rd,3,74367833 +/- 91731
2,/s/NVIDIA+GeForce+GTX+980+Ti,NVIDIA GeForce GTX 980 Ti,91st,3,71593472 +/- 447973
3,/s/NVIDIA+GeForce+GTX+1060+6GB,NVIDIA GeForce GTX 1060 6GB,89th,5,63257638 +/- 1208726
4,/s/eVGA+NVIDIA+GeForce+GTX+970,eVGA NVIDIA GeForce GTX 970,86th,3,59093335 +/- 492342
5,/s/eVGA+NVIDIA+GeForce+GTX+960,eVGA NVIDIA GeForce GTX 960,83rd,3,44908487 +/- 80588
6,/s/eVGA+NVIDIA+GeForce+GTX+1050+Ti,eVGA NVIDIA GeForce GTX 1050 Ti,82nd,4,44817421 +/- 633063
7,/s/AMD+Radeon+RX+480,AMD Radeon RX 480,81st,3,41944884 +/- 5704257
8,/s/Zotac+NVIDIA+GeForce+GTX+1050,Zotac NVIDIA GeForce GTX 1050,79th,4,37572482 +/- 433407
9,/s/eVGA+NVIDIA+GeForce+GTX+950,eVGA NVIDIA GeForce GTX 950,78th,3,37196180 +/- 43496
11,/s/ASUS+NVIDIA+GeForce+GTX+860M,ASUS NVIDIA GeForce GTX 860M,70th,3,22062395 +/- 136552
12,/s/NVIDIA+GeForce+GTX+750+Ti,NVIDIA GeForce GTX 750 Ti,64th,3,14793401 +/- 249982
13,/s/NVIDIA+GF100GL,NVIDIA GF100GL,63rd,84,13120305
15,/s/Intel+Kabylake+GT2,Intel Kabylake GT2,32nd,5,7566515 +/- 511213
16,/s/Intel+HD+530,Intel HD 530,31st,3,7062921 +/- 768247
17,/s/NVIDIA+GeForce+GTX+260,NVIDIA GeForce GTX 260,30th,84,5749217
