,idproc,descproc,percentile,nbproc,perf
0,/s/NVIDIA+GeForce+RTX+3090,NVIDIA GeForce RTX 3090,95th,358,52.5 +/- 0.1
1,/s/NVIDIA+GeForce+RTX+3080+Ti,NVIDIA GeForce RTX 3080 Ti,86th,79,50.2
2,/s/NVIDIA+GeForce+RTX+3080,NVIDIA GeForce RTX 3080,84th,83,46.1 +/- 0.6
3,/s/NVIDIA+GeForce+RTX+3070+Ti,NVIDIA GeForce RTX 3070 Ti,83rd,3,38.7 +/- 0.5
4,/s/NVIDIA+GeForce+RTX+3070,NVIDIA GeForce RTX 3070,83rd,9,37.3 +/- 0.1
5,/s/NVIDIA+GeForce+RTX+3060+Ti,NVIDIA GeForce RTX 3060 Ti,82nd,12,33.8 +/- 0.2
6,/s/NVIDIA+GeForce+RTX+2080+Ti,NVIDIA GeForce RTX 2080 Ti,82nd,14,33.3 +/- 0.1
7,/s/AMD+Radeon+RX+6800+XT,AMD Radeon RX 6800 XT,81st,84,30.2
8,/s/eVGA+NVIDIA+GeForce+RTX+3060,eVGA NVIDIA GeForce RTX 3060,78th,6,25.7 +/- 0.2
9,/s/NVIDIA+GeForce+RTX+2080+SUPER,NVIDIA GeForce RTX 2080 SUPER,78th,14,25.2 +/- 0.6
10,/s/Zotac+NVIDIA+GeForce+RTX+2080,Zotac NVIDIA GeForce RTX 2080,78th,13,24.8 +/- 0.2
11,/s/NVIDIA+GeForce+RTX+2070+SUPER,NVIDIA GeForce RTX 2070 SUPER,77th,11,24.6 +/- 0.1
12,/s/ASUS+NVIDIA+GeForce+RTX+2070,ASUS NVIDIA GeForce RTX 2070,77th,10,23.4
13,/s/NVIDIA+GeForce+RTX+2060+SUPER,NVIDIA GeForce RTX 2060 SUPER,76th,11,23.0 +/- 0.7
14,/s/NVIDIA+GeForce+RTX+2060,NVIDIA GeForce RTX 2060,76th,12,18.1 +/- 0.4
16,/s/NVIDIA+GeForce+GTX+1080,NVIDIA GeForce GTX 1080,68th,3,13.9
17,/s/NVIDIA+GeForce+GTX+980,NVIDIA GeForce GTX 980,65th,169,12.1
18,/s/NVIDIA+Quadro+T2000,NVIDIA Quadro T2000,60th,84,7.2
20,/s/Apple+M1,Apple M1,48th,336,5.9
21,/s/Intel+HD+530,Intel HD 530,34th,504,3.4
23,/s/Intel+UHD+630,Intel UHD 630,4th,756,1.4 +/- 0.1
